context,context_kind,context_gene,dep_gene,pair,ctx_group,ky_pos,ky_evaluable,beta_av,se_av,beta_lb_av,p_av,q_av,n_av,beta_ky,p_ky_two,p_ky_one,av_pass,ky_pass,dep_expr_in_context,dep_expressed
EXPR_LOW:ZNF83,EXPR_LOW,ZNF83,ZNF492,ZNF492|ZNF83,EXPR_LOW:ZNF83,31,True,0.06632846827529329,0.03952257505273736,-0.01113577882807193,0.09362623917137516,0.2723672412258186,1031,0.0016018704179614044,0.9762816366239545,0.5118591816880227,False,False,,False
EXPR_LOW:RAB4A,EXPR_LOW,RAB4A,RAB11A,RAB11A|RAB4A,EXPR_LOW:RAB4A,5,True,-0.016739978719176596,0.05223503239242126,-0.08564068476996908,0.7486788681375292,0.8655143259550452,1031,-0.08335118400303687,0.4114763206375194,0.2057381603187597,False,False,,False
EXPR_LOW:RAB31,EXPR_LOW,RAB31,RAB10,RAB10|RAB31,EXPR_LOW:RAB31,53,True,-0.13597069314972954,0.04352442603225424,0.05066281812651123,0.0018377366348393527,0.010139236606010222,1031,-0.044860556140730576,0.5102275193735347,0.25511375968676736,False,False,,False
EXPR_LOW:RAB31,EXPR_LOW,RAB31,RAB21,RAB21|RAB31,EXPR_LOW:RAB31,53,True,0.02857046905438253,0.023275714563998816,-0.01704993149105515,0.21994416299203112,0.43988832598406225,1031,0.0492797536069341,0.26451906396196406,0.8677404680190179,False,False,,False
EXPR_LOW:PPIC,EXPR_LOW,PPIC,PPIL1,PPIC|PPIL1,EXPR_LOW:PPIC,16,True,-0.07355013145070387,0.06507139224972684,-0.053989797358760735,0.25863344252787984,0.46495899780293004,1031,-0.13168016526977047,0.44559722903197085,0.22279861451598543,False,False,,False
EXPR_LOW:ZNF354A,EXPR_LOW,ZNF354A,ZNF492,ZNF354A|ZNF492,EXPR_LOW:ZNF354A,3,False,0.11999437586114976,0.08216505544592756,-0.04104913281286825,0.14450660951691488,0.33720971098026586,1031,0.009291914717989468,0.9493888013965801,0.52530559930171,False,False,,False
EXPR_LOW:FOS,EXPR_LOW,FOS,FOSL1,FOS|FOSL1,EXPR_LOW:FOS,3,False,-0.12952191948563282,0.057959219833349916,0.01592184861226699,0.025666695295711847,0.1026667811828474,1031,-0.3124458980900268,0.12356257015195574,0.06178128507597787,False,False,,False
EXPR_LOW:SMAD1,EXPR_LOW,SMAD1,SMAD4,SMAD1|SMAD4,EXPR_LOW:SMAD1,8,True,-0.027906993424665162,0.03337995823648586,-0.037517724718847116,0.4033408695594653,0.6210297582083205,1031,0.08490547476705315,0.41253667361606156,0.7937316631919692,False,False,,False
EXPR_LOW:CHD7,EXPR_LOW,CHD7,CHD8,CHD7|CHD8,EXPR_LOW:CHD7,10,True,0.06701218116656524,0.044693058805409705,-0.020586214092037786,0.1341031204358614,0.33009998876519725,1031,-0.0910375507923363,0.32504654771825164,0.16252327385912582,False,False,,False
EXPR_LOW:ZNF738,EXPR_LOW,ZNF738,ZNF492,ZNF492|ZNF738,EXPR_LOW:ZNF738,37,True,0.020932194028696106,0.031159315993221574,-0.040140065318018184,0.5018861253410128,0.7465157238572423,1031,0.017542662453625842,0.7090730957596915,0.6454634521201543,False,False,,False
EXPR_LOW:RAB43,EXPR_LOW,RAB43,RAB10,RAB10|RAB43,EXPR_LOW:RAB43,12,True,0.0609615178246005,0.05128503447500453,-0.03955714974640837,0.23486031379037162,0.4559865201483247,1031,-0.027189360374946514,0.8020367627025268,0.4010183813512634,False,False,,False
